sample_id,parent_source_id,image_path,nucleus_contour_path,cytoplasm_contour_path,technical_valid,technical_exclusion_reason,width,height,diagnostic_class_if_available,image_mode,dtype,nucleus_points,cytoplasm_points,nucleus_area_gt_pixels,cell_area_gt_pixels,cytoplasm_only_area_gt_pixels,nucleus_perimeter_gt_pixels,nucleus_outside_cell_pixels,nc_ratio_defined,circularity_defined
Metaplastic__018_03,Metaplastic__018,data\raw\sipakmed\im_Metaplastic\CROPPED\018_03.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\018_03_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\018_03_cyt.dat,TRUE,,165,137,Metaplastic,RGB,uint8,22,46,2054,11511,9457,210,0,TRUE,TRUE
Metaplastic__018_04,Metaplastic__018,data\raw\sipakmed\im_Metaplastic\CROPPED\018_04.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\018_04_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\018_04_cyt.dat,TRUE,,206,198,Metaplastic,RGB,uint8,25,51,2011,26996,24985,210,0,TRUE,TRUE
Metaplastic__019_01,Metaplastic__019,data\raw\sipakmed\im_Metaplastic\CROPPED\019_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\019_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\019_01_cyt.dat,TRUE,,211,190,Metaplastic,RGB,uint8,24,38,1836,25327,23491,200,0,TRUE,TRUE
Metaplastic__019_02,Metaplastic__019,data\raw\sipakmed\im_Metaplastic\CROPPED\019_02.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\019_02_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\019_02_cyt.dat,TRUE,,220,201,Metaplastic,RGB,uint8,19,38,2322,27626,25304,218,0,TRUE,TRUE
Metaplastic__020_01,Metaplastic__020,data\raw\sipakmed\im_Metaplastic\CROPPED\020_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\020_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\020_01_cyt.dat,TRUE,,220,202,Metaplastic,RGB,uint8,19,40,2060,28905,26845,210,0,TRUE,TRUE
Metaplastic__021_01,Metaplastic__021,data\raw\sipakmed\im_Metaplastic\CROPPED\021_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\021_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\021_01_cyt.dat,TRUE,,164,162,Metaplastic,RGB,uint8,18,32,2287,14692,12405,224,0,TRUE,TRUE
Metaplastic__022_01,Metaplastic__022,data\raw\sipakmed\im_Metaplastic\CROPPED\022_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\022_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\022_01_cyt.dat,TRUE,,202,177,Metaplastic,RGB,uint8,21,42,1327,21651,20324,174,0,TRUE,TRUE
Metaplastic__023_01,Metaplastic__023,data\raw\sipakmed\im_Metaplastic\CROPPED\023_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\023_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\023_01_cyt.dat,TRUE,,217,159,Metaplastic,RGB,uint8,17,38,2129,17216,15087,212,0,TRUE,TRUE
Metaplastic__023_02,Metaplastic__023,data\raw\sipakmed\im_Metaplastic\CROPPED\023_02.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\023_02_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\023_02_cyt.dat,TRUE,,179,186,Metaplastic,RGB,uint8,29,30,3057,20675,17618,252,0,TRUE,TRUE
Metaplastic__023_03,Metaplastic__023,data\raw\sipakmed\im_Metaplastic\CROPPED\023_03.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\023_03_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\023_03_cyt.dat,TRUE,,156,148,Metaplastic,RGB,uint8,19,31,2423,12440,10017,230,0,TRUE,TRUE
Metaplastic__023_04,Metaplastic__023,data\raw\sipakmed\im_Metaplastic\CROPPED\023_04.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\023_04_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\023_04_cyt.dat,TRUE,,149,167,Metaplastic,RGB,uint8,27,51,2907,13711,10804,246,0,TRUE,TRUE
Metaplastic__023_05,Metaplastic__023,data\raw\sipakmed\im_Metaplastic\CROPPED\023_05.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\023_05_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\023_05_cyt.dat,TRUE,,174,126,Metaplastic,RGB,uint8,27,26,2053,12635,10582,214,0,TRUE,TRUE
Metaplastic__023_06,Metaplastic__023,data\raw\sipakmed\im_Metaplastic\CROPPED\023_06.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\023_06_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\023_06_cyt.dat,TRUE,,159,122,Metaplastic,RGB,uint8,22,22,2820,10673,7853,256,0,TRUE,TRUE
Metaplastic__023_07,Metaplastic__023,data\raw\sipakmed\im_Metaplastic\CROPPED\023_07.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\023_07_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\023_07_cyt.dat,TRUE,,135,157,Metaplastic,RGB,uint8,33,47,1870,9880,8010,202,0,TRUE,TRUE
Metaplastic__023_08,Metaplastic__023,data\raw\sipakmed\im_Metaplastic\CROPPED\023_08.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\023_08_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\023_08_cyt.dat,TRUE,,154,164,Metaplastic,RGB,uint8,21,31,2518,13514,10996,230,0,TRUE,TRUE
Metaplastic__024_01,Metaplastic__024,data\raw\sipakmed\im_Metaplastic\CROPPED\024_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\024_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\024_01_cyt.dat,TRUE,,182,131,Metaplastic,RGB,uint8,28,32,2290,12149,9859,216,0,TRUE,TRUE
Metaplastic__024_02,Metaplastic__024,data\raw\sipakmed\im_Metaplastic\CROPPED\024_02.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\024_02_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\024_02_cyt.dat,TRUE,,196,158,Metaplastic,RGB,uint8,20,40,2677,16445,13768,234,0,TRUE,TRUE
Metaplastic__024_03,Metaplastic__024,data\raw\sipakmed\im_Metaplastic\CROPPED\024_03.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\024_03_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\024_03_cyt.dat,TRUE,,190,153,Metaplastic,RGB,uint8,24,30,1935,17298,15363,204,0,TRUE,TRUE
Metaplastic__024_04,Metaplastic__024,data\raw\sipakmed\im_Metaplastic\CROPPED\024_04.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\024_04_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\024_04_cyt.dat,TRUE,,198,156,Metaplastic,RGB,uint8,23,28,2551,16864,14313,230,0,TRUE,TRUE
Metaplastic__024_05,Metaplastic__024,data\raw\sipakmed\im_Metaplastic\CROPPED\024_05.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\024_05_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\024_05_cyt.dat,TRUE,,124,133,Metaplastic,RGB,uint8,24,30,2174,8943,6769,214,0,TRUE,TRUE
Metaplastic__024_06,Metaplastic__024,data\raw\sipakmed\im_Metaplastic\CROPPED\024_06.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\024_06_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\024_06_cyt.dat,TRUE,,182,125,Metaplastic,RGB,uint8,18,27,2516,13053,10537,230,0,TRUE,TRUE
Metaplastic__024_07,Metaplastic__024,data\raw\sipakmed\im_Metaplastic\CROPPED\024_07.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\024_07_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\024_07_cyt.dat,TRUE,,188,124,Metaplastic,RGB,uint8,21,34,2413,11270,8857,232,0,TRUE,TRUE
Metaplastic__024_08,Metaplastic__024,data\raw\sipakmed\im_Metaplastic\CROPPED\024_08.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\024_08_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\024_08_cyt.dat,TRUE,,144,109,Metaplastic,RGB,uint8,19,24,1736,8601,6865,190,0,TRUE,TRUE
Metaplastic__024_09,Metaplastic__024,data\raw\sipakmed\im_Metaplastic\CROPPED\024_09.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\024_09_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\024_09_cyt.dat,TRUE,,181,90,Metaplastic,RGB,uint8,20,28,1565,8603,7038,190,0,TRUE,TRUE
Metaplastic__025_01,Metaplastic__025,data\raw\sipakmed\im_Metaplastic\CROPPED\025_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\025_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\025_01_cyt.dat,TRUE,,156,120,Metaplastic,RGB,uint8,19,28,2284,9982,7698,224,0,TRUE,TRUE
Metaplastic__025_02,Metaplastic__025,data\raw\sipakmed\im_Metaplastic\CROPPED\025_02.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\025_02_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\025_02_cyt.dat,TRUE,,189,105,Metaplastic,RGB,uint8,26,28,2444,10241,7797,230,0,TRUE,TRUE
Metaplastic__025_03,Metaplastic__025,data\raw\sipakmed\im_Metaplastic\CROPPED\025_03.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\025_03_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\025_03_cyt.dat,TRUE,,156,148,Metaplastic,RGB,uint8,24,31,2108,12889,10781,214,0,TRUE,TRUE
Metaplastic__025_04,Metaplastic__025,data\raw\sipakmed\im_Metaplastic\CROPPED\025_04.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\025_04_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\025_04_cyt.dat,TRUE,,133,110,Metaplastic,RGB,uint8,26,39,1751,7003,5252,186,0,TRUE,TRUE
Metaplastic__025_05,Metaplastic__025,data\raw\sipakmed\im_Metaplastic\CROPPED\025_05.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\025_05_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\025_05_cyt.dat,TRUE,,137,114,Metaplastic,RGB,uint8,18,29,2458,7112,4654,224,0,TRUE,TRUE
Metaplastic__025_06,Metaplastic__025,data\raw\sipakmed\im_Metaplastic\CROPPED\025_06.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\025_06_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\025_06_cyt.dat,TRUE,,173,147,Metaplastic,RGB,uint8,19,29,2761,14087,11326,244,0,TRUE,TRUE
Metaplastic__025_07,Metaplastic__025,data\raw\sipakmed\im_Metaplastic\CROPPED\025_07.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\025_07_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\025_07_cyt.dat,TRUE,,182,114,Metaplastic,RGB,uint8,21,25,2532,10275,7743,230,0,TRUE,TRUE
Metaplastic__025_08,Metaplastic__025,data\raw\sipakmed\im_Metaplastic\CROPPED\025_08.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\025_08_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\025_08_cyt.dat,TRUE,,155,160,Metaplastic,RGB,uint8,23,28,2733,12725,9992,248,0,TRUE,TRUE
Metaplastic__025_09,Metaplastic__025,data\raw\sipakmed\im_Metaplastic\CROPPED\025_09.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\025_09_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\025_09_cyt.dat,TRUE,,158,129,Metaplastic,RGB,uint8,19,29,2141,10690,8549,212,0,TRUE,TRUE
Metaplastic__025_10,Metaplastic__025,data\raw\sipakmed\im_Metaplastic\CROPPED\025_10.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\025_10_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\025_10_cyt.dat,TRUE,,160,139,Metaplastic,RGB,uint8,20,27,2808,12435,9627,256,0,TRUE,TRUE
Metaplastic__025_11,Metaplastic__025,data\raw\sipakmed\im_Metaplastic\CROPPED\025_11.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\025_11_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\025_11_cyt.dat,TRUE,,161,134,Metaplastic,RGB,uint8,18,23,2881,11393,8512,250,0,TRUE,TRUE
Metaplastic__025_12,Metaplastic__025,data\raw\sipakmed\im_Metaplastic\CROPPED\025_12.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\025_12_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\025_12_cyt.dat,TRUE,,124,101,Metaplastic,RGB,uint8,24,32,1717,5612,3895,192,0,TRUE,TRUE
Metaplastic__025_13,Metaplastic__025,data\raw\sipakmed\im_Metaplastic\CROPPED\025_13.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\025_13_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\025_13_cyt.dat,TRUE,,173,164,Metaplastic,RGB,uint8,17,31,2227,15189,12962,222,0,TRUE,TRUE
Metaplastic__025_14,Metaplastic__025,data\raw\sipakmed\im_Metaplastic\CROPPED\025_14.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\025_14_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\025_14_cyt.dat,TRUE,,121,112,Metaplastic,RGB,uint8,21,31,1427,7342,5915,176,0,TRUE,TRUE
Metaplastic__026_01,Metaplastic__026,data\raw\sipakmed\im_Metaplastic\CROPPED\026_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\026_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\026_01_cyt.dat,TRUE,,263,206,Metaplastic,RGB,uint8,27,43,1836,34067,32231,204,0,TRUE,TRUE
Metaplastic__027_01,Metaplastic__027,data\raw\sipakmed\im_Metaplastic\CROPPED\027_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\027_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\027_01_cyt.dat,TRUE,,213,282,Metaplastic,RGB,uint8,14,31,3273,20876,17603,262,0,TRUE,TRUE
Metaplastic__027_02,Metaplastic__027,data\raw\sipakmed\im_Metaplastic\CROPPED\027_02.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\027_02_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\027_02_cyt.dat,TRUE,,214,159,Metaplastic,RGB,uint8,19,36,2851,21027,18176,250,0,TRUE,TRUE
Metaplastic__027_03,Metaplastic__027,data\raw\sipakmed\im_Metaplastic\CROPPED\027_03.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\027_03_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\027_03_cyt.dat,TRUE,,153,139,Metaplastic,RGB,uint8,19,28,2648,12535,9887,232,0,TRUE,TRUE
Metaplastic__027_04,Metaplastic__027,data\raw\sipakmed\im_Metaplastic\CROPPED\027_04.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\027_04_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\027_04_cyt.dat,TRUE,,173,154,Metaplastic,RGB,uint8,16,33,1719,14379,12660,190,0,TRUE,TRUE
Metaplastic__027_05,Metaplastic__027,data\raw\sipakmed\im_Metaplastic\CROPPED\027_05.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\027_05_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\027_05_cyt.dat,TRUE,,213,198,Metaplastic,RGB,uint8,17,40,1452,27318,25866,178,0,TRUE,TRUE
Metaplastic__028_01,Metaplastic__028,data\raw\sipakmed\im_Metaplastic\CROPPED\028_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\028_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\028_01_cyt.dat,TRUE,,204,182,Metaplastic,RGB,uint8,16,35,2225,22456,20231,216,0,TRUE,TRUE
Metaplastic__028_02,Metaplastic__028,data\raw\sipakmed\im_Metaplastic\CROPPED\028_02.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\028_02_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\028_02_cyt.dat,TRUE,,230,142,Metaplastic,RGB,uint8,15,30,2002,19006,17004,214,0,TRUE,TRUE
Metaplastic__029_01,Metaplastic__029,data\raw\sipakmed\im_Metaplastic\CROPPED\029_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\029_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\029_01_cyt.dat,TRUE,,164,101,Metaplastic,RGB,uint8,21,44,948,8014,7066,144,0,TRUE,TRUE
Metaplastic__030_01,Metaplastic__030,data\raw\sipakmed\im_Metaplastic\CROPPED\030_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\030_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\030_01_cyt.dat,TRUE,,276,209,Metaplastic,RGB,uint8,18,46,1723,38829,37106,210,0,TRUE,TRUE
Metaplastic__031_01,Metaplastic__031,data\raw\sipakmed\im_Metaplastic\CROPPED\031_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\031_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\031_01_cyt.dat,TRUE,,214,159,Metaplastic,RGB,uint8,17,32,2080,19255,17175,218,0,TRUE,TRUE
Metaplastic__032_01,Metaplastic__032,data\raw\sipakmed\im_Metaplastic\CROPPED\032_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\032_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\032_01_cyt.dat,TRUE,,204,189,Metaplastic,RGB,uint8,22,33,3648,24977,21329,276,0,TRUE,TRUE
Metaplastic__033_01,Metaplastic__033,data\raw\sipakmed\im_Metaplastic\CROPPED\033_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\033_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\033_01_cyt.dat,TRUE,,149,175,Metaplastic,RGB,uint8,19,31,2873,15310,12437,254,0,TRUE,TRUE
Metaplastic__033_02,Metaplastic__033,data\raw\sipakmed\im_Metaplastic\CROPPED\033_02.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\033_02_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\033_02_cyt.dat,TRUE,,229,165,Metaplastic,RGB,uint8,18,38,3013,18541,15528,254,0,TRUE,TRUE
Metaplastic__034_01,Metaplastic__034,data\raw\sipakmed\im_Metaplastic\CROPPED\034_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\034_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\034_01_cyt.dat,TRUE,,359,204,Metaplastic,RGB,uint8,20,60,2822,46735,43913,242,0,TRUE,TRUE
Metaplastic__035_01,Metaplastic__035,data\raw\sipakmed\im_Metaplastic\CROPPED\035_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\035_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\035_01_cyt.dat,TRUE,,200,198,Metaplastic,RGB,uint8,17,34,2258,24593,22335,216,0,TRUE,TRUE
Metaplastic__035_02,Metaplastic__035,data\raw\sipakmed\im_Metaplastic\CROPPED\035_02.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\035_02_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\035_02_cyt.dat,TRUE,,216,194,Metaplastic,RGB,uint8,20,44,2342,25315,22973,218,0,TRUE,TRUE
Metaplastic__036_01,Metaplastic__036,data\raw\sipakmed\im_Metaplastic\CROPPED\036_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\036_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\036_01_cyt.dat,TRUE,,296,289,Metaplastic,RGB,uint8,21,48,3624,47620,43996,274,0,TRUE,TRUE
Metaplastic__037_01,Metaplastic__037,data\raw\sipakmed\im_Metaplastic\CROPPED\037_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\037_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\037_01_cyt.dat,TRUE,,172,197,Metaplastic,RGB,uint8,18,36,3202,16829,13627,262,0,TRUE,TRUE
Metaplastic__037_02,Metaplastic__037,data\raw\sipakmed\im_Metaplastic\CROPPED\037_02.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\037_02_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\037_02_cyt.dat,TRUE,,214,238,Metaplastic,RGB,uint8,20,46,3838,26764,22926,276,0,TRUE,TRUE
Metaplastic__038_01,Metaplastic__038,data\raw\sipakmed\im_Metaplastic\CROPPED\038_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\038_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\038_01_cyt.dat,TRUE,,289,343,Metaplastic,RGB,uint8,18,38,2700,64632,61932,248,0,TRUE,TRUE
Metaplastic__039_01,Metaplastic__039,data\raw\sipakmed\im_Metaplastic\CROPPED\039_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\039_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\039_01_cyt.dat,TRUE,,312,263,Metaplastic,RGB,uint8,17,52,2311,45769,43458,222,0,TRUE,TRUE
Metaplastic__039_02,Metaplastic__039,data\raw\sipakmed\im_Metaplastic\CROPPED\039_02.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\039_02_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\039_02_cyt.dat,TRUE,,217,204,Metaplastic,RGB,uint8,18,42,2385,24318,21933,232,0,TRUE,TRUE
Metaplastic__040_01,Metaplastic__040,data\raw\sipakmed\im_Metaplastic\CROPPED\040_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\040_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\040_01_cyt.dat,TRUE,,166,162,Metaplastic,RGB,uint8,16,36,1957,16434,14477,206,0,TRUE,TRUE
Metaplastic__040_02,Metaplastic__040,data\raw\sipakmed\im_Metaplastic\CROPPED\040_02.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\040_02_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\040_02_cyt.dat,TRUE,,186,184,Metaplastic,RGB,uint8,20,38,2288,21988,19700,224,0,TRUE,TRUE
Metaplastic__041_01,Metaplastic__041,data\raw\sipakmed\im_Metaplastic\CROPPED\041_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\041_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\041_01_cyt.dat,TRUE,,221,279,Metaplastic,RGB,uint8,21,51,2057,39239,37182,212,0,TRUE,TRUE
Metaplastic__042_01,Metaplastic__042,data\raw\sipakmed\im_Metaplastic\CROPPED\042_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\042_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\042_01_cyt.dat,TRUE,,203,229,Metaplastic,RGB,uint8,19,43,3433,30022,26589,274,0,TRUE,TRUE
Metaplastic__042_02,Metaplastic__042,data\raw\sipakmed\im_Metaplastic\CROPPED\042_02.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\042_02_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\042_02_cyt.dat,TRUE,,195,229,Metaplastic,RGB,uint8,30,49,1687,26815,25128,188,0,TRUE,TRUE
Metaplastic__043_01,Metaplastic__043,data\raw\sipakmed\im_Metaplastic\CROPPED\043_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\043_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\043_01_cyt.dat,TRUE,,215,184,Metaplastic,RGB,uint8,23,42,1378,23927,22549,178,0,TRUE,TRUE
Metaplastic__044_01,Metaplastic__044,data\raw\sipakmed\im_Metaplastic\CROPPED\044_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\044_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\044_01_cyt.dat,TRUE,,219,209,Metaplastic,RGB,uint8,17,43,1906,28416,26510,200,0,TRUE,TRUE
Metaplastic__045_01,Metaplastic__045,data\raw\sipakmed\im_Metaplastic\CROPPED\045_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\045_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\045_01_cyt.dat,TRUE,,300,377,Metaplastic,RGB,uint8,22,38,5459,76972,71513,332,0,TRUE,TRUE
Metaplastic__045_02,Metaplastic__045,data\raw\sipakmed\im_Metaplastic\CROPPED\045_02.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\045_02_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\045_02_cyt.dat,TRUE,,357,344,Metaplastic,RGB,uint8,22,38,2937,84987,82050,280,0,TRUE,TRUE
Metaplastic__046_01,Metaplastic__046,data\raw\sipakmed\im_Metaplastic\CROPPED\046_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\046_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\046_01_cyt.dat,TRUE,,212,315,Metaplastic,RGB,uint8,15,37,1489,43079,41590,178,0,TRUE,TRUE
Metaplastic__046_02,Metaplastic__046,data\raw\sipakmed\im_Metaplastic\CROPPED\046_02.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\046_02_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\046_02_cyt.dat,TRUE,,366,347,Metaplastic,RGB,uint8,18,37,2970,87918,84948,262,0,TRUE,TRUE
Metaplastic__047_01,Metaplastic__047,data\raw\sipakmed\im_Metaplastic\CROPPED\047_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\047_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\047_01_cyt.dat,TRUE,,313,346,Metaplastic,RGB,uint8,19,40,1935,66658,64723,206,0,TRUE,TRUE
Metaplastic__047_02,Metaplastic__047,data\raw\sipakmed\im_Metaplastic\CROPPED\047_02.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\047_02_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\047_02_cyt.dat,TRUE,,270,327,Metaplastic,RGB,uint8,23,41,3978,56746,52768,294,0,TRUE,TRUE
Metaplastic__047_03,Metaplastic__047,data\raw\sipakmed\im_Metaplastic\CROPPED\047_03.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\047_03_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\047_03_cyt.dat,TRUE,,310,286,Metaplastic,RGB,uint8,17,29,3124,60247,57123,250,0,TRUE,TRUE
Metaplastic__048_01,Metaplastic__048,data\raw\sipakmed\im_Metaplastic\CROPPED\048_01.bmp,data\raw\sipakmed\im_Metaplastic\CROPPED\048_01_nuc.dat,data\raw\sipakmed\im_Metaplastic\CROPPED\048_01_cyt.dat,TRUE,,379,255,Metaplastic,RGB,uint8,17,37,2914,64642,61728,256,0,TRUE,TRUE
